xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_3700,2020-05-04,8.86,,,,129011
detail_3701,2018-08-09,2.14,,,,123498
detail_3702,2018-08-07,30.78,,,,122993
detail_3703,2019-02-28,44.84,,,,123292
detail_3704,2017-09-21,2.7,,,,123292
detail_3705,2017-08-14,81.2,,,,123886
detail_3706,2021-02-26,9.52,,,,123079
detail_3707,2020-04-17,4.62,,,,123056
detail_3708,2020-12-02,115.94,,,,123073
detail_3709,2020-10-01,4.2,,,,123587
detail_3710,2020-02-20,3.6,,,,124401
detail_3711,2019-06-14,10.62,,,,124143
detail_3712,2018-08-31,24.36,,,,123217
detail_3713,2018-10-19,9.3,,,,123206
detail_3714,2018-08-08,2.88,,,,123208
detail_3715,2019-08-26,19.8,,,,123424
detail_3716,2018-09-21,2.95,,,,123630
detail_3717,2019-12-18,2.4,,,,123611
detail_3718,2018-01-09,6.5,,,,123652
detail_3719,2019-03-22,6.7,,,,124153
detail_3720,2018-07-10,5.46,,,,124305
detail_3721,2019-04-29,10.8,,,,123838
detail_3722,2018-10-03,2.75,,,,123856
detail_3723,2020-03-27,17.92,,,,123796
detail_3724,2019-03-15,21.6,,,,124113
detail_3725,2017-09-22,10.44,,,,122386
detail_3726,2019-05-07,2.52,,,,124335
detail_3727,2018-05-18,33.04,,,,124193
detail_3728,2019-09-09,9.3,,,,124426
detail_3729,2019-02-11,32.94,,,,124183
detail_3730,2018-12-13,2.1,,,,124578
detail_3731,2017-10-10,11.97,,,,124701
detail_3732,2018-11-21,7.2,,,,124734
detail_3733,2019-11-08,6.4,,,,124794
detail_3734,2015-12-23,209.79,,,,126727
detail_3735,2022-02-18,2.92,,,,125428
detail_3736,2019-02-19,3,,,,124850
detail_3737,2018-12-18,3.1,,,,125404
detail_3738,2020-10-30,6.6,,,,128033
detail_3739,2018-09-26,69.6,,,,125032
detail_3740,2018-10-25,3.66,,,,125355
detail_3741,2020-08-07,3,,,,125196
detail_3742,2019-11-28,2.44,,,,125162
detail_3743,2017-11-03,0.3,,,,125562
detail_3744,2017-12-06,234.9,,,,125157
detail_3745,2019-01-11,3.3,,,,125215
detail_3746,2020-09-02,9.38,,,,126016
detail_3747,2019-03-19,10.8,,,,125372
detail_3748,2019-09-27,6.7,,,,125436
detail_3749,2018-05-17,12.81,,,,126182
detail_3750,2020-06-23,181.16,,,,125767
detail_3751,2018-02-07,9.9,,,,125511
detail_3752,2019-08-12,4.14,,,,125661
detail_3753,2020-08-01,3.9,,,,125796
detail_3754,2020-02-07,6.48,,,,125658
detail_3755,2019-12-03,15.36,,,,125697
detail_3756,2020-11-12,11.52,,,,132604
detail_3757,2020-07-29,7.04,,,,126070
detail_3758,2020-04-25,2.88,,,,126011
detail_3759,2020-12-15,7.4,,,,126306
detail_3760,2020-06-16,3.96,,,,126842
detail_3761,2020-12-15,35,,,,136696
detail_3762,2018-11-30,129.6,,,,126286
detail_3763,2022-07-14,3.65,,,,126212
detail_3764,2019-12-01,4.5,,,,126212
detail_3765,2020-11-20,2.7,,,,126152
detail_3766,2019-05-20,4.08,,,,126521
detail_3767,2021-04-08,149.17,,,,126829
detail_3768,2020-04-24,7.93,,,,126998
detail_3769,2018-11-30,13.5,,,,128859
detail_3770,2021-04-07,5.94,,,,126801
detail_3771,2018-08-02,14.4,,,,128719
detail_3772,2020-01-31,5.81,,,,127222
detail_3773,2018-11-21,4.2,,,,135185
detail_3774,2021-02-06,10.13,,,,128854
detail_3775,2018-12-06,12.2,,,,130151
detail_3776,2018-03-29,20.02,,,,127360
detail_3777,2021-02-07,2.56,,,,127434
detail_3778,2018-11-06,5.31,,,,127543
detail_3779,2019-06-18,13.02,,,,127886
detail_3780,2018-10-05,9.25,,,,129700
detail_3781,2017-11-28,7.29,,,,127990
detail_3782,2020-03-06,30.08,,,,129183
detail_3783,2020-09-02,5.16,,,,129076
detail_3784,2020-11-12,3.27,,,,129379
detail_3785,2018-12-14,5.3,,,,128098
detail_3786,2019-10-10,20.28,,,,128061
detail_3787,2021-03-08,13.5,,,,129725
detail_3788,2019-07-11,5.36,,,,128227
detail_3789,2019-12-12,5.48,,,,130049
detail_3790,2021-11-16,0.54,,,,129755
detail_3791,2017-10-26,3.3,,,,130104
detail_3792,2020-09-17,8.84,,,,128212
detail_3793,2019-03-08,4.5,,,,129931
detail_3794,2021-01-07,2.31,,,,129877
detail_3795,2020-06-19,4.13,,,,129234
detail_3796,2020-11-16,9.9,,,,128453
detail_3797,2020-03-17,8.55,,,,130231
detail_3798,2022-05-19,21.9,,,,128451
detail_3799,2020-09-07,90.68,,,,128451
detail_3800,2019-08-02,2.89,,,,129853
detail_3801,2021-03-12,10.36,,,,129622
detail_3802,2020-11-02,2.68,,,,128946
detail_3803,2018-04-24,3.98,,,,129040
detail_3804,2019-08-16,6.6,,,,130477
detail_3805,2018-11-08,10.98,,,,129535
detail_3806,2019-06-15,349.96,,,,130976
detail_3807,2020-01-21,13.02,,,,130559
detail_3808,2019-12-10,2.88,,,,131689
detail_3809,2020-12-17,6.41,,,,130946
detail_3810,2018-05-15,3,,,,128964
detail_3811,2020-09-17,10.88,,,,129649
detail_3812,2018-03-27,2.36,,,,128532
detail_3813,2018-09-20,7.32,,,,134332
detail_3814,2017-06-14,68.04,,,,129625
detail_3815,2020-09-18,38.16,,,,131122
detail_3816,2019-04-02,13.72,,,,128236
detail_3817,2019-10-01,8.32,,,,131304
detail_3818,2020-10-01,74.88,,,,131129
detail_3819,2018-01-15,152.52,,,,131129
detail_3820,2012-10-08,6.38,,,,134756
detail_3821,2018-02-08,12.03,,,,134756
detail_3822,2019-05-16,5.67,,,,131459
detail_3823,2020-05-30,5.85,,,,134813
detail_3824,2022-03-31,1.19,,,,131954
detail_3825,2020-05-19,25.2,,,,131477
detail_3826,2020-05-28,16.24,,,,131547
detail_3827,2021-02-04,4.44,,,,131929
detail_3828,2020-05-08,19.5,,,,131637
detail_3829,2020-02-02,3.1,,,,130833
detail_3830,2019-02-13,28.8,,,,133510
detail_3831,2018-07-24,7.6,,,,134120
detail_3832,2021-04-29,20.46,,,,131946
detail_3833,2020-10-16,6.6,,,,132160
detail_3834,2019-03-31,13.5,,,,136054
detail_3835,2021-07-09,2.4,,,,132714
detail_3836,2019-01-07,14.88,,,,135271
detail_3837,2019-10-07,2.56,,,,133886
detail_3838,2019-11-27,5.2,,,,134718
detail_3839,2019-11-16,11.4,,,,133060
detail_3840,2019-10-18,3,,,,133055
detail_3841,2020-04-14,13.33,,,,132867
detail_3842,2016-02-26,684.11,,,,133067
detail_3843,2019-09-10,3.06,,,,134766
detail_3844,2020-08-19,15.08,,,,134111
detail_3845,2020-04-21,2.7,,,,134348
detail_3846,2019-04-09,7.67,,,,134250
detail_3847,2019-03-06,2.1,,,,134170
detail_3848,2020-11-02,5.2,,,,134320
detail_3849,2020-05-20,3.96,,,,134020
detail_3850,2020-09-30,2.4,,,,137226
detail_3851,2019-06-21,0.9,,,,136959
detail_3852,2019-07-25,3.05,,,,148206
detail_3853,2021-01-25,2.68,,,,137693
detail_3854,2020-03-06,10.2,,,,135352
detail_3855,2019-05-31,10.8,,,,133878
detail_3856,2020-11-02,6.8,,,,135747
detail_3857,2020-08-25,4.08,,,,134962
detail_3858,2020-11-09,6.6,,,,133520
detail_3859,2019-01-28,3.52,,,,138778
detail_3860,2021-05-28,32.16,,,,138778
detail_3861,2020-05-07,10.88,,,,138778
detail_3862,2020-05-19,2.9,,,,137591
detail_3863,2020-03-04,9.92,,,,137250
detail_3864,2020-06-16,15.18,,,,135128
detail_3865,2018-08-17,4.48,,,,135525
detail_3866,2020-05-27,3.96,,,,136757
detail_3867,2021-09-29,0.42,,,,136620
detail_3868,2018-08-15,2.7,,,,146288
detail_3869,2021-06-16,3.75,,,,140939
detail_3870,2019-09-06,96.72,,,,137275
detail_3871,2019-05-24,1.8,,,,136133
detail_3872,2019-02-11,7.32,,,,134865
detail_3873,2019-04-01,2.9,,,,136513
detail_3874,2020-09-30,15.3,,,,136366
detail_3875,2020-12-18,11.9,,,,133327
detail_3876,2020-08-14,3.4,,,,139133
detail_3877,2021-08-30,0.13,,,,136649
detail_3878,2019-04-30,10.08,,,,133687
detail_3879,2020-07-31,6.83,,,,137869
detail_3880,2019-03-25,42.7,,,,137413
detail_3881,2020-12-03,4.21,,,,139591
detail_3882,2019-12-17,7.5,,,,133131
detail_3883,2018-08-09,28.5,,,,136845
detail_3884,2019-06-01,1.46,,,,137173
detail_3885,2020-09-14,6.4,,,,137266
detail_3886,2018-10-18,4.58,,,,137892
detail_3887,2020-08-18,2.64,,,,133214
detail_3888,2020-07-09,1.6,,,,138754
detail_3889,2019-11-05,3.6,,,,139404
detail_3890,2019-10-18,1.26,,,,133232
detail_3891,2020-07-30,11.04,,,,133638
detail_3892,2020-06-19,5.76,,,,138026
detail_3893,2022-03-10,1.26,,,,140315
detail_3894,2020-08-21,6.52,,,,134183
detail_3895,2019-04-11,383.36,,,,133046
detail_3896,2020-06-02,364.32,,,,133175
detail_3897,2020-01-31,118.9,,,,137792
detail_3898,2020-04-27,31.09,,,,137792
detail_3899,2018-07-31,60.26,,,,137792
detail_3900,2014-03-31,19.38,,,,137792
detail_3901,2019-07-15,2.86,,,,140944
detail_3902,2020-06-11,79.36,,,,139057
detail_3903,2019-03-22,18.61,,,,142306
detail_3904,2021-01-13,121.94,,,,140498
detail_3905,2020-05-29,2.56,,,,143726
detail_3906,2019-08-14,5.48,,,,141756
detail_3907,2019-01-23,5.48,,,,139217
detail_3908,2019-01-23,5.48,,,,139216
detail_3909,2020-12-16,459.54,,,,139832
detail_3910,2015-06-30,20.03,,,,135553
detail_3911,2019-01-22,2.44,,,,168379
detail_3912,2020-01-28,19.5,,,,140071
detail_3913,2019-03-13,4.88,,,,148384
detail_3914,2019-10-18,14.58,,,,138889
detail_3915,2020-06-20,5.12,,,,142827
detail_3916,2019-12-12,2.97,,,,138884
detail_3917,2020-04-27,172.48,,,,142820
detail_3918,2019-03-27,55.5,,,,161902
detail_3919,2019-12-13,18.76,,,,137475
detail_3920,2019-07-23,1.48,,,,177281
detail_3921,2018-12-17,12.41,,,,141283
detail_3922,2019-03-28,12.41,,,,139855
detail_3923,2020-11-06,3.45,,,,140062
detail_3924,2020-04-22,21.78,,,,139781
detail_3925,2020-03-20,15.28,,,,155893
detail_3926,2020-06-16,5.61,,,,140615
detail_3927,2020-07-15,14.4,,,,143138
detail_3928,2016-05-20,36.3,,,,139899
detail_3929,2020-08-25,5.94,,,,143256
detail_3930,2021-03-12,725.73,,,,148823
detail_3931,2021-02-12,2.42,,,,140676
detail_3932,2020-03-27,209.76,,,,143526
detail_3933,2020-10-09,3,,,,141609
detail_3934,2020-07-24,3.4,,,,140961
detail_3935,2019-12-12,66.76,,,,148417
detail_3936,2019-01-18,7.3,,,,144841
detail_3937,2020-08-13,1.86,,,,144342
detail_3938,2020-11-20,10.08,,,,142107
detail_3939,2020-11-13,43.91,,,,145277
detail_3940,2019-02-27,4.02,,,,146082
detail_3941,2021-02-16,8.67,,,,143329
detail_3942,2019-03-12,7.03,,,,141215
detail_3943,2020-12-07,5.44,,,,140648
detail_3944,2019-08-28,45.56,,,,146384
detail_3945,2019-03-25,10.08,,,,143475
detail_3946,2020-08-07,4.73,,,,142030
detail_3947,2020-09-14,10.07,,,,143139
detail_3948,2020-03-13,12.6,,,,159460
detail_3949,2020-10-27,412.76,,,,143640
detail_3950,2021-11-12,34.68,,,,144259
detail_3951,2020-12-11,4.23,,,,142848
detail_3952,2019-03-14,96,,,,144304
detail_3953,2019-03-04,12.4,,,,144502
detail_3954,2019-03-04,19.53,,,,144501
detail_3955,2019-03-04,19.53,,,,144505
detail_3956,2020-04-04,4.05,,,,149677
detail_3957,2020-09-30,6.83,,,,151535
detail_3958,2021-04-19,4.02,,,,142093
detail_3959,2020-10-20,5.58,,,,148248
detail_3960,2020-08-13,47.58,,,,147684
detail_3961,2021-09-16,15.41,,,,145184
detail_3962,2020-05-22,30.24,,,,152636
detail_3963,2020-06-03,4.95,,,,144051
detail_3964,2020-07-02,4.96,,,,147993
detail_3965,2020-06-23,59.78,,,,147261
detail_3966,2020-05-06,7.44,,,,144671
detail_3967,2020-09-16,7.35,,,,146235
detail_3968,2019-10-28,6.66,,,,143883
detail_3969,2020-04-21,3.18,,,,144022
detail_3970,2020-05-04,8.96,,,,149640
detail_3971,2020-09-18,2.81,,,,145461
detail_3972,2020-05-09,4.95,,,,145702
detail_3973,2019-06-30,28.8,,,,152408
detail_3974,2020-05-24,6.87,,,,146616
detail_3975,2021-09-30,0.01,,,,145533
detail_3976,2020-09-08,6.21,,,,147775
detail_3977,2018-12-18,4.42,,,,145489
detail_3978,2020-01-14,1.2,,,,154477
detail_3979,2020-05-12,38.23,,,,165781
detail_3980,2020-08-07,1.55,,,,147066
detail_3981,2020-08-19,6.6,,,,148269
detail_3982,2020-12-09,1.98,,,,149801
detail_3983,2019-07-23,5.58,,,,149363
detail_3984,2020-12-10,6.3,,,,145951
detail_3985,2019-08-23,18,,,,146652
detail_3986,2020-08-21,1.83,,,,165705
detail_3987,2020-03-27,1.2,,,,161035
detail_3988,2018-10-04,5.9,,,,149317
detail_3989,2020-09-28,4.69,,,,155501
detail_3990,2017-04-25,23.4,,,,152702
detail_3991,2017-06-13,28.8,,,,152702
detail_3992,2020-08-31,52,,,,147094
detail_3993,2020-04-01,11.04,,,,146931
detail_3994,2019-09-20,3.25,,,,148420
detail_3995,2020-06-16,1.01,,,,152648
detail_3996,2020-10-13,2.28,,,,152708
detail_3997,2021-02-17,14.8,,,,149824
detail_3998,2021-06-22,36.4,,,,151503
detail_3999,2020-10-15,23.76,,,,150826
detail_4000,2021-05-03,13.14,,,,156118
detail_4001,2020-12-12,6.66,,,,150083
detail_4002,2021-04-12,293.04,,,,156955
detail_4003,2020-08-13,16.74,,,,164881
detail_4004,2021-09-30,0.99,,,,152819
detail_4005,2020-04-17,3.9,,,,152819
detail_4006,2021-03-25,11.7,,,,156492
detail_4007,2021-03-04,4.44,,,,157380
detail_4008,2021-02-04,10.35,,,,157512
detail_4009,2020-11-16,10.85,,,,150609
detail_4010,2020-06-02,11.2,,,,151376
detail_4011,2020-05-05,60.2,,,,150455
detail_4012,2020-09-02,29.76,,,,149533
detail_4013,2021-11-15,10.34,,,,149704
detail_4014,2020-10-26,4.62,,,,153303
detail_4015,2020-06-10,1.92,,,,154632
detail_4016,2018-09-27,27.6,,,,150352
detail_4017,2019-11-14,14.56,,,,151111
detail_4018,2020-07-25,2.84,,,,150443
detail_4019,2020-08-28,4.55,,,,151772
detail_4020,2019-11-22,12.38,,,,151155
detail_4021,2020-06-19,5.58,,,,155636
detail_4022,2020-05-01,10.24,,,,151121
detail_4023,2021-04-01,22.08,,,,151093
detail_4024,2020-11-04,3.11,,,,152952
detail_4025,2021-03-01,16.5,,,,152060
detail_4026,2019-01-17,3.45,,,,162534
detail_4027,2020-03-18,3.66,,,,153079
detail_4028,2020-07-17,27.59,,,,157820
detail_4029,2021-08-05,132.8,,,,154715
detail_4030,2019-10-18,87.3,,,,161335
detail_4031,2019-12-18,51.6,,,,161335
detail_4032,2020-02-28,2.6,,,,159140
detail_4033,2019-07-04,9.3,,,,159140
detail_4034,2018-11-28,5.4,,,,153914
detail_4035,2021-02-01,3.35,,,,161601
detail_4036,2020-06-30,118.08,,,,155679
detail_4037,2021-06-29,2.96,,,,158427
detail_4038,2021-06-25,29.45,,,,159764
detail_4039,2020-03-10,15.41,,,,162354
detail_4040,2020-11-12,3.54,,,,156211
detail_4041,2020-10-08,2.04,,,,158165
detail_4042,2020-03-06,108.81,,,,155847
detail_4043,2020-07-15,32.5,,,,155847
detail_4044,2021-05-05,11.23,,,,158689
detail_4045,2020-04-22,5.25,,,,170141
detail_4046,2020-04-08,1.2,,,,161683
detail_4047,2020-10-08,13,,,,171465
detail_4048,2020-05-22,111.6,,,,159674
detail_4049,2020-08-17,73.78,,,,160132
detail_4050,2021-08-13,0.44,,,,164559
detail_4051,2020-01-15,5.27,,,,158914
detail_4052,2020-12-14,2.84,,,,166177
detail_4053,2021-04-13,6.29,,,,164192
detail_4054,2021-06-24,2.72,,,,163574
detail_4055,2020-05-18,10,,,,160615
detail_4056,2020-05-06,9.8,,,,171098
detail_4057,2021-05-04,10.5,,,,168512
detail_4058,2020-01-31,48.24,,,,161708
detail_4059,2021-10-29,11.06,,,,162419
detail_4060,2018-11-29,42.75,,,,168444
detail_4061,2017-10-06,283.04,,,,168444
detail_4062,2021-04-08,99.53,,,,159026
detail_4063,2020-10-30,6.4,,,,162341
detail_4064,2020-07-23,11.05,,,,159052
detail_4065,2018-01-09,2.32,,,,159052
detail_4066,2021-08-03,1.5,,,,161746
detail_4067,2020-06-04,55.68,,,,164149
detail_4068,2020-11-27,38.35,,,,160820
detail_4069,2021-09-15,0.36,,,,163209
detail_4070,2021-06-02,3.58,,,,178717
detail_4071,2021-04-22,117.04,,,,162936
detail_4072,2021-08-30,0.32,,,,163208
detail_4073,2020-10-28,4.34,,,,162970
detail_4074,2020-06-26,5.6,,,,170356
detail_4075,2020-08-04,48.64,,,,164394
detail_4076,2021-03-26,3.63,,,,165599
detail_4077,2021-09-10,0.16,,,,167261
detail_4078,2020-07-08,15.54,,,,164571
detail_4079,2021-04-20,3.9,,,,164578
detail_4080,2021-04-30,13.86,,,,165636
detail_4081,2020-06-19,2.24,,,,166664
detail_4082,2020-06-30,119.46,,,,169009
detail_4083,2020-09-04,3.7,,,,169996
detail_4084,2020-10-23,13.02,,,,165889
detail_4085,2021-01-06,3.3,,,,168383
detail_4086,2020-09-08,16.8,,,,170462
detail_4087,2020-07-07,74.79,,,,173061
detail_4088,2022-03-11,0.45,,,,168395
detail_4089,2020-11-06,7.32,,,,166573
detail_4090,2021-05-21,3.2,,,,170785
detail_4091,2021-06-23,82.08,,,,165886
detail_4092,2020-07-14,3.68,,,,167977
detail_4093,2020-09-01,2.72,,,,170086
detail_4094,2020-10-21,8.96,,,,179677
detail_4095,2021-09-15,0.42,,,,169115
detail_4096,2019-08-15,6.1,,,,171908
detail_4097,2022-02-09,0.16,,,,170681
detail_4098,2021-06-02,35.64,,,,170304
detail_4099,2021-07-21,137.94,,,,192088
detail_4100,2022-02-23,0.34,,,,171295
detail_4101,2019-12-27,124.16,,,,169903
detail_4102,2020-11-17,7.61,,,,179319
detail_4103,2020-02-18,69.96,,,,172287
detail_4104,2020-11-02,12.87,,,,170978
detail_4105,2020-11-20,6.84,,,,173114
detail_4106,2020-10-29,18,,,,178462
detail_4107,2021-03-26,1.98,,,,170414
detail_4108,2020-12-14,28.71,,,,176442
detail_4109,2020-06-04,732.6,,,,170393
detail_4110,2020-11-28,46.2,,,,173782
detail_4111,2021-08-20,171,,,,175684
detail_4112,2021-08-13,1,,,,177806
detail_4113,2020-09-22,3.72,,,,188343
detail_4114,2021-03-11,97.96,,,,187879
